"選區(95-100年)","議員","年","建議筆數","建議金額(單位：千元)","顧別人建議金額(千元)","顧別人人均建議金額(千元)","族群別","性別","政黨","族群","委員會召集人","委員會副召集人","召集人","委員會召集人類別","縣長、議員與鄉鎮市首長選舉年","勝選幅度DQ","選區規模","選區類型","人口數","政治獻金金額 (單位：千元)","資深程度","自由財源","自由財源比","代表性 （單位：千）","所屬選區鄉鎮市","利益座落地點（鄉鎮市）"
"臺東縣第三選區","許進榮",99,25,1951,70,66.17,"漢族",1,0,0,0,0,0,0,0,1.183887468,2,2,32795,0,1,15.87061352,0.1587061352,0.02,"東河鄉、成功鎮、長濱鄉","延平鄉"
"臺東縣第一選區","陳志峰",99,14,139.9,492,465.06,"漢族",1,0,0,0,1,1,5,0,1.147173011,10,2,116401,0,0,22.91192487,0.2291192487,0.02,"鹿野鄉、關山鎮、海端鄉、池上鄉","臺東市"
"臺東縣第一選區","陳志峰",99,14,139.9,75,70.89,"漢族",1,0,0,0,1,1,5,0,1.147173011,10,2,116401,0,0,22.91192487,0.2291192487,0.02,"鹿野鄉、關山鎮、海端鄉、池上鄉","臺東市"
"臺東縣第一選區","陳志峰",99,14,139.9,48,45.37,"漢族",1,0,0,0,1,1,5,0,1.147173011,10,2,116401,0,0,22.91192487,0.2291192487,0.02,"鹿野鄉、關山鎮、海端鄉、池上鄉","成功鎮"
"臺東縣第一選區","陳志峰",99,14,139.9,50,47.26,"漢族",1,0,0,0,1,1,5,0,1.147173011,10,2,116401,0,0,22.91192487,0.2291192487,0.02,"鹿野鄉、關山鎮、海端鄉、池上鄉","臺東市"
"臺東縣第一選區","陳志峰",99,14,139.9,98,92.63,"漢族",1,0,0,0,1,1,5,0,1.147173011,10,2,116401,0,0,22.91192487,0.2291192487,0.02,"鹿野鄉、關山鎮、海端鄉、池上鄉","臺東市"
"臺東縣第一選區","陳志峰",99,14,139.9,100,94.53,"漢族",1,0,0,0,1,1,5,0,1.147173011,10,2,116401,0,0,22.91192487,0.2291192487,0.02,"鹿野鄉、關山鎮、海端鄉、池上鄉","臺東市"
"臺東縣第一選區","陳志峰",99,14,139.9,50,47.26,"漢族",1,0,0,0,1,1,5,0,1.147173011,10,2,116401,0,0,22.91192487,0.2291192487,0.02,"鹿野鄉、關山鎮、海端鄉、池上鄉","N/A"
"臺東縣第一選區","陳志峰",99,14,139.9,80,75.62,"漢族",1,0,0,0,1,1,5,0,1.147173011,10,2,116401,0,0,22.91192487,0.2291192487,0.02,"鹿野鄉、關山鎮、海端鄉、池上鄉","臺東市"
"臺東縣第一選區","陳志峰",99,14,139.9,50,47.26,"漢族",1,0,0,0,1,1,5,0,1.147173011,10,2,116401,0,0,22.91192487,0.2291192487,0.02,"鹿野鄉、關山鎮、海端鄉、池上鄉","卑南鄉"
"臺東縣第一選區","陳志峰",99,14,139.9,50,47.26,"漢族",1,0,0,0,1,1,5,0,1.147173011,10,2,116401,0,0,22.91192487,0.2291192487,0.02,"鹿野鄉、關山鎮、海端鄉、池上鄉","臺東市"
"臺東縣第一選區","陳志峰",99,14,139.9,29,27.41,"漢族",1,0,0,0,1,1,5,0,1.147173011,10,2,116401,0,0,22.91192487,0.2291192487,0.02,"鹿野鄉、關山鎮、海端鄉、池上鄉","臺東市"
"臺東縣第一選區","陳志峰",99,14,139.9,50,47.26,"漢族",1,0,0,0,1,1,5,0,1.147173011,10,2,116401,0,0,22.91192487,0.2291192487,0.02,"鹿野鄉、關山鎮、海端鄉、池上鄉","東河鄉"
"臺東縣第一選區","陳志峰",99,14,139.9,100,94.53,"漢族",1,0,0,0,1,1,5,0,1.147173011,10,2,116401,0,0,22.91192487,0.2291192487,0.02,"鹿野鄉、關山鎮、海端鄉、池上鄉","臺東市"
"臺東縣第一選區","陳志峰",99,14,139.9,48,45.37,"漢族",1,0,0,0,1,1,5,0,1.147173011,10,2,116401,0,0,22.91192487,0.2291192487,0.02,"鹿野鄉、關山鎮、海端鄉、池上鄉","成功鎮"
"臺東縣第六選區","陳‧藍姆洛",99,6,1241.11,100,94.53,"阿美族",1,4,1,0,1,1,1,0,0.9988351776,3,4,18727,283.575,0,13.84183862,0.1384183862,0.01,"台東市","卑南鄉"
"臺東縣第六選區","陳‧藍姆洛",99,6,1241.11,98,92.63,"阿美族",1,4,1,0,1,1,1,0,0.9988351776,3,4,18727,283.575,0,13.84183862,0.1384183862,0.01,"台東市","海端鄉"
"臺東縣第六選區","陳‧藍姆洛",99,6,1241.11,391,369.59,"阿美族",1,4,1,0,1,1,1,0,0.9988351776,3,4,18727,283.575,0,13.84183862,0.1384183862,0.01,"台東市","成功鎮"
"臺東縣第六選區","陳‧藍姆洛",99,6,1241.11,98,92.63,"阿美族",1,4,1,0,1,1,1,0,0.9988351776,3,4,18727,283.575,0,13.84183862,0.1384183862,0.01,"台東市","東河鄉"
"臺東縣第六選區","陳‧藍姆洛",99,6,1241.11,85,80.35,"阿美族",1,4,1,0,1,1,1,0,0.9988351776,3,4,18727,283.575,0,13.84183862,0.1384183862,0.01,"台東市","海端鄉"
"臺東縣第六選區","陳‧藍姆洛",99,6,1241.11,97,91.69,"阿美族",1,4,1,0,1,1,1,0,0.9988351776,3,4,18727,283.575,0,13.84183862,0.1384183862,0.01,"台東市","東河鄉"
"臺東縣第一選區","黃秋",99,19,1784.63,100,94.53,"漢族",0,0,0,1,0,1,3,0,0.6965504931,10,2,116401,543.51875,5,22.91192487,0.2291192487,0.02,"台東市、蘭嶼鄉、綠島","長濱鄉"
"臺東縣第一選區","黃秋",99,19,1784.63,95,89.8,"漢族",0,0,0,1,0,1,3,0,0.6965504931,10,2,116401,543.51875,5,22.91192487,0.2291192487,0.02,"台東市、蘭嶼鄉、綠島","關山鎮"
"臺東縣第一選區","黃秋",99,19,1784.63,95,89.8,"漢族",0,0,0,1,0,1,3,0,0.6965504931,10,2,116401,543.51875,5,22.91192487,0.2291192487,0.02,"台東市、蘭嶼鄉、綠島","成功鎮"
"臺東縣第一選區","黃秋",99,19,1784.63,800,756.2,"漢族",0,0,0,1,0,1,3,0,0.6965504931,10,2,116401,543.51875,5,22.91192487,0.2291192487,0.02,"台東市、蘭嶼鄉、綠島","卑南鄉"
"臺東縣第一選區","黃秋",99,19,1784.63,100,94.53,"漢族",0,0,0,1,0,1,3,0,0.6965504931,10,2,116401,543.51875,5,22.91192487,0.2291192487,0.02,"台東市、蘭嶼鄉、綠島","東河鄉"
"臺東縣第一選區","黃秋",99,19,1784.63,96,90.74,"漢族",0,0,0,1,0,1,3,0,0.6965504931,10,2,116401,543.51875,5,22.91192487,0.2291192487,0.02,"台東市、蘭嶼鄉、綠島","太麻里鄉"
"臺東縣第一選區","黃秋",99,19,1784.63,96,90.74,"漢族",0,0,0,1,0,1,3,0,0.6965504931,10,2,116401,543.51875,5,22.91192487,0.2291192487,0.02,"台東市、蘭嶼鄉、綠島","卑南鄉"
"臺東縣第一選區","黃秋",99,19,1784.63,80,75.62,"漢族",0,0,0,1,0,1,3,0,0.6965504931,10,2,116401,543.51875,5,22.91192487,0.2291192487,0.02,"台東市、蘭嶼鄉、綠島","卑南鄉"
"臺東縣第一選區","黃秋",99,19,1784.63,100,94.53,"漢族",0,0,0,1,0,1,3,0,0.6965504931,10,2,116401,543.51875,5,22.91192487,0.2291192487,0.02,"台東市、蘭嶼鄉、綠島","東河鄉"
"臺東縣第九選區","劉純歌",99,22,1824.33,340,321.39,"阿美族",0,1,1,0,0,0,0,0,0.5916083916,2,4,18096,0,1,19.53868451,0.1953868451,0.02,"東河鄉、綠島鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第七選區","蔡義勇",99,8,673.96,99,93.58,"排灣族",1,1,1,0,0,0,0,0,1.307259878,2,4,14640,62.3865,3,13.84183862,0.1384183862,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","臺東市"
"臺東縣第七選區","蔡義勇",99,8,673.96,99,93.58,"排灣族",1,1,1,0,0,0,0,0,1.307259878,2,4,14640,62.3865,3,13.84183862,0.1384183862,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","池上鄉"
"臺東縣第七選區","蔡義勇",99,8,673.96,132,124.77,"排灣族",1,1,1,0,0,0,0,0,1.307259878,2,4,14640,62.3865,3,13.84183862,0.1384183862,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","成功鎮"
"臺東縣第七選區","蔡義勇",99,8,673.96,99,93.58,"排灣族",1,1,1,0,0,0,0,0,1.307259878,2,4,14640,62.3865,3,13.84183862,0.1384183862,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","臺東市"
"臺東縣第七選區","蔡義勇",99,8,673.96,270,255.22,"排灣族",1,1,1,0,0,0,0,0,1.307259878,2,4,14640,62.3865,3,13.84183862,0.1384183862,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","臺東市"
"臺東縣第七選區","蔡義勇",99,8,673.96,99,93.58,"排灣族",1,1,1,0,0,0,0,0,1.307259878,2,4,14640,62.3865,3,13.84183862,0.1384183862,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","臺東市"
"臺東縣第七選區","蔡義勇",99,8,673.96,82,77.51,"排灣族",1,1,1,0,0,0,0,0,1.307259878,2,4,14640,62.3865,3,13.84183862,0.1384183862,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","臺東市"
"臺東縣第七選區","蔡義勇",99,8,673.96,100,94.53,"排灣族",1,1,1,0,0,0,0,0,1.307259878,2,4,14640,62.3865,3,13.84183862,0.1384183862,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","臺東市"
"臺東縣第七選區","蔡義勇",99,8,673.96,100,94.53,"排灣族",1,1,1,0,0,0,0,0,1.307259878,2,4,14640,62.3865,3,13.84183862,0.1384183862,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","海端鄉"
"臺東縣第七選區","蔡義勇",99,8,673.96,160,151.24,"排灣族",1,1,1,0,0,0,0,0,1.307259878,2,4,14640,62.3865,3,13.84183862,0.1384183862,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","關山鎮"
"臺東縣第七選區","蔡義勇",99,8,673.96,850,803.46,"排灣族",1,1,1,0,0,0,0,0,1.307259878,2,4,14640,62.3865,3,13.84183862,0.1384183862,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","關山鎮"
"臺東縣第七選區","蔡義勇",99,8,673.96,99,93.58,"排灣族",1,1,1,0,0,0,0,0,1.307259878,2,4,14640,62.3865,3,13.84183862,0.1384183862,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","臺東市"
"臺東縣第七選區","蔡義勇",99,8,673.96,98,92.63,"排灣族",1,1,1,0,0,0,0,0,1.307259878,2,4,14640,62.3865,3,13.84183862,0.1384183862,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","綠島鄉"
"臺東縣第七選區","蔡義勇",99,8,673.96,37,34.97,"排灣族",1,1,1,0,0,0,0,0,1.307259878,2,4,14640,62.3865,3,13.84183862,0.1384183862,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","成功鎮"
"臺東縣第一選區","謝明珠",99,18,1744.93,98,92.63,"漢族",0,0,0,0,0,0,0,0,0.8455308135,10,2,116401,0,3,22.91192487,0.2291192487,0.02,"台東市、蘭嶼鄉、綠島","東河鄉"
"臺東縣第一選區","謝明珠",99,18,1744.93,50,47.26,"漢族",0,0,0,0,0,0,0,0,0.8455308135,10,2,116401,0,3,22.91192487,0.2291192487,0.02,"台東市、蘭嶼鄉、綠島","東河鄉"
"臺東縣第一選區","謝明珠",99,18,1744.93,100,94.53,"漢族",0,0,0,0,0,0,0,0,0.8455308135,10,2,116401,0,3,22.91192487,0.2291192487,0.02,"台東市、蘭嶼鄉、綠島","成功鎮"
"臺東縣第一選區","謝明珠",99,18,1744.93,29,27.41,"漢族",0,0,0,0,0,0,0,0,0.8455308135,10,2,116401,0,3,22.91192487,0.2291192487,0.02,"台東市、蘭嶼鄉、綠島","成功鎮"
"臺東縣第一選區","謝明珠",99,18,1744.93,100,94.53,"漢族",0,0,0,0,0,0,0,0,0.8455308135,10,2,116401,0,3,22.91192487,0.2291192487,0.02,"台東市、蘭嶼鄉、綠島","東河鄉"
"臺東縣第一選區","謝明珠",99,18,1744.93,100,94.53,"漢族",0,0,0,0,0,0,0,0,0.8455308135,10,2,116401,0,3,22.91192487,0.2291192487,0.02,"台東市、蘭嶼鄉、綠島","東河鄉"
"臺東縣第一選區","謝明珠",99,18,1744.93,90,85.07,"漢族",0,0,0,0,0,0,0,0,0.8455308135,10,2,116401,0,3,22.91192487,0.2291192487,0.02,"台東市、蘭嶼鄉、綠島","東河鄉"
"臺東縣第一選區","謝明珠",99,18,1744.93,30,28.36,"漢族",0,0,0,0,0,0,0,0,0.8455308135,10,2,116401,0,3,22.91192487,0.2291192487,0.02,"台東市、蘭嶼鄉、綠島","卑南鄉"
"臺東縣第九選區","嚴惠美",99,21,2183.53,95,89.8,"阿美族",0,0,1,0,0,0,0,0,0.8010171647,2,4,18096,0,0,19.53868451,0.1953868451,0.02,"東河鄉、綠島鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第九選區","嚴惠美",99,21,2183.53,100,94.53,"阿美族",0,0,1,0,0,0,0,0,0.8010171647,2,4,18096,0,0,19.53868451,0.1953868451,0.02,"東河鄉、綠島鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第一選區","饒慶鈴",99,15,998.18,97,91.69,"漢族",0,1,0,0,0,0,0,0,0.8359587666,10,2,116401,503.81825,2,22.91192487,0.2291192487,0.02,"台東市、蘭嶼鄉、綠島","長濱鄉"
"臺東縣第一選區","饒慶鈴",99,15,998.18,95,89.8,"漢族",0,1,0,0,0,0,0,0,0.8359587666,10,2,116401,503.81825,2,22.91192487,0.2291192487,0.02,"台東市、蘭嶼鄉、綠島","長濱鄉"
"臺東縣第一選區","饒慶鈴",99,15,998.18,99,93.58,"漢族",0,1,0,0,0,0,0,0,0.8359587666,10,2,116401,503.81825,2,22.91192487,0.2291192487,0.02,"台東市、蘭嶼鄉、綠島","太麻里鄉"
"臺東縣第一選區","饒慶鈴",99,15,998.18,80,75.62,"漢族",0,1,0,0,0,0,0,0,0.8359587666,10,2,116401,503.81825,2,22.91192487,0.2291192487,0.02,"台東市、蘭嶼鄉、綠島","鹿野鄉"
"臺東縣第一選區","饒慶鈴",99,15,998.18,198,187.16,"漢族",0,1,0,0,0,0,0,0,0.8359587666,10,2,116401,503.81825,2,22.91192487,0.2291192487,0.02,"台東市、蘭嶼鄉、綠島","金峰鄉"
"臺東縣第一選區","饒慶鈴",99,15,998.18,95,89.8,"漢族",0,1,0,0,0,0,0,0,0.8359587666,10,2,116401,503.81825,2,22.91192487,0.2291192487,0.02,"台東市、蘭嶼鄉、綠島","成功鎮"
"臺東縣第一選區","饒慶鈴",99,15,998.18,95,89.8,"漢族",0,1,0,0,0,0,0,0,0.8359587666,10,2,116401,503.81825,2,22.91192487,0.2291192487,0.02,"台東市、蘭嶼鄉、綠島","成功鎮"
"臺東縣第一選區","饒慶鈴",99,15,998.18,400,378.1,"漢族",0,1,0,0,0,0,0,0,0.8359587666,10,2,116401,503.81825,2,22.91192487,0.2291192487,0.02,"台東市、蘭嶼鄉、綠島","大武鄉"
"臺東縣第一選區","饒慶鈴",99,15,998.18,30,28.36,"漢族",0,1,0,0,0,0,0,0,0.8359587666,10,2,116401,503.81825,2,22.91192487,0.2291192487,0.02,"台東市、蘭嶼鄉、綠島","卑南鄉"
"臺東縣第一選區","饒慶鈴",99,15,998.18,90,85.07,"漢族",0,1,0,0,0,0,0,0,0.8359587666,10,2,116401,503.81825,2,22.91192487,0.2291192487,0.02,"台東市、蘭嶼鄉、綠島","鹿野鄉"
"臺東縣第六選區","王清堅",100,10,1319.06,50,46.51,"阿美族",1,1,1,1,0,1,1,0,0.8916715201,3,4,18897,275.06775,3,60.50441105,0.6050441105,0.06,"台東市","長濱鄉"
"臺東縣第六選區","王清堅",100,10,1319.06,96,89.3,"阿美族",1,1,1,1,0,1,1,0,0.8916715201,3,4,18897,275.06775,3,60.50441105,0.6050441105,0.06,"台東市","長濱鄉"
"臺東縣第六選區","王清堅",100,10,1319.06,100,93.02,"阿美族",1,1,1,1,0,1,1,0,0.8916715201,3,4,18897,275.06775,3,60.50441105,0.6050441105,0.06,"台東市","關山鎮"
"臺東縣第一選區","田石雄",100,19,1614.87,99,92.09,"漢族",1,1,0,1,0,1,6,0,0.8349770182,10,2,116401,397.005,2,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","成功鎮"
"臺東縣第一選區","田石雄",100,19,1614.87,98,91.16,"漢族",1,1,0,1,0,1,6,0,0.8349770182,10,2,116401,397.005,2,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","卑南鄉"
"臺東縣第一選區","田石雄",100,19,1614.87,99,92.09,"漢族",1,1,0,1,0,1,6,0,0.8349770182,10,2,116401,397.005,2,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","東河鄉"
"臺東縣第一選區","田石雄",100,19,1614.87,80,74.42,"漢族",1,1,0,1,0,1,6,0,0.8349770182,10,2,116401,397.005,2,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","長濱鄉"
"臺東縣第一選區","田石雄",100,19,1614.87,87,80.93,"漢族",1,1,0,1,0,1,6,0,0.8349770182,10,2,116401,397.005,2,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","鹿野鄉"
"臺東縣第一選區","田石雄",100,19,1614.87,50,46.51,"漢族",1,1,0,1,0,1,6,0,0.8349770182,10,2,116401,397.005,2,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","關山鎮"
"臺東縣第一選區","田石雄",100,19,1614.87,99,92.09,"漢族",1,1,0,1,0,1,6,0,0.8349770182,10,2,116401,397.005,2,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","關山鎮"
"臺東縣第十三選區","朱連濟",100,6,340.46,10,9.3,"排灣族",0,1,2,0,0,0,0,0,1.005157056,1,5,3835,84.146155,3,2.814200471,0.02814200471,0,"達仁鄉、大武鄉","太麻里鄉"
"臺東縣第十三選區","朱連濟",100,6,340.46,82,76.28,"排灣族",0,1,2,0,0,0,0,0,1.005157056,1,5,3835,84.146155,3,2.814200471,0.02814200471,0,"達仁鄉、大武鄉","卑南鄉"
"臺東縣第十三選區","朱連濟",100,6,340.46,50,46.51,"排灣族",0,1,2,0,0,0,0,0,1.005157056,1,5,3835,84.146155,3,2.814200471,0.02814200471,0,"達仁鄉、大武鄉","東河鄉"
"臺東縣第十三選區","朱連濟",100,6,340.46,96,89.3,"排灣族",0,1,2,0,0,0,0,0,1.005157056,1,5,3835,84.146155,3,2.814200471,0.02814200471,0,"達仁鄉、大武鄉","東河鄉"
"臺東縣第十三選區","朱連濟",100,6,340.46,97,90.23,"排灣族",0,1,2,0,0,0,0,0,1.005157056,1,5,3835,84.146155,3,2.814200471,0.02814200471,0,"達仁鄉、大武鄉","臺東市"
"臺東縣第十三選區","朱連濟",100,6,340.46,99,92.09,"排灣族",0,1,2,0,0,0,0,0,1.005157056,1,5,3835,84.146155,3,2.814200471,0.02814200471,0,"達仁鄉、大武鄉","臺東市"
"臺東縣第十三選區","朱連濟",100,6,340.46,95,88.37,"排灣族",0,1,2,0,0,0,0,0,1.005157056,1,5,3835,84.146155,3,2.814200471,0.02814200471,0,"達仁鄉、大武鄉","臺東市"
"臺東縣第十三選區","朱連濟",100,6,340.46,100,93.02,"排灣族",0,1,2,0,0,0,0,0,1.005157056,1,5,3835,84.146155,3,2.814200471,0.02814200471,0,"達仁鄉、大武鄉","臺東市"
"臺東縣第十三選區","朱連濟",100,6,340.46,500,465.11,"排灣族",0,1,2,0,0,0,0,0,1.005157056,1,5,3835,84.146155,3,2.814200471,0.02814200471,0,"達仁鄉、大武鄉","臺東市"
"臺東縣第十三選區","朱連濟",100,6,340.46,200,186.05,"排灣族",0,1,2,0,0,0,0,0,1.005157056,1,5,3835,84.146155,3,2.814200471,0.02814200471,0,"達仁鄉、大武鄉","臺東市"
"臺東縣第十三選區","朱連濟",100,6,340.46,98,91.16,"排灣族",0,1,2,0,0,0,0,0,1.005157056,1,5,3835,84.146155,3,2.814200471,0.02814200471,0,"達仁鄉、大武鄉","臺東市"
"臺東縣第十三選區","朱連濟",100,6,340.46,100,93.02,"排灣族",0,1,2,0,0,0,0,0,1.005157056,1,5,3835,84.146155,3,2.814200471,0.02814200471,0,"達仁鄉、大武鄉","臺東市"
"臺東縣第十三選區","朱連濟",100,6,340.46,230,213.95,"排灣族",0,1,2,0,0,0,0,0,1.005157056,1,5,3835,84.146155,3,2.814200471,0.02814200471,0,"達仁鄉、大武鄉","臺東市"
"臺東縣第十三選區","朱連濟",100,6,340.46,94,87.44,"排灣族",0,1,2,0,0,0,0,0,1.005157056,1,5,3835,84.146155,3,2.814200471,0.02814200471,0,"達仁鄉、大武鄉","臺東市"
"臺東縣第十三選區","朱連濟",100,6,340.46,20,18.6,"排灣族",0,1,2,0,0,0,0,0,1.005157056,1,5,3835,84.146155,3,2.814200471,0.02814200471,0,"達仁鄉、大武鄉","關山鎮"
"臺東縣第十三選區","朱連濟",100,6,340.46,98,91.16,"排灣族",0,1,2,0,0,0,0,0,1.005157056,1,5,3835,84.146155,3,2.814200471,0.02814200471,0,"達仁鄉、大武鄉","關山鎮"
"臺東縣第七選區","江堅壽",100,9,1141.39,100,93.02,"卑南族",1,1,1,0,0,0,0,0,1.691294571,2,4,14517,563.350095,2,8.507137816,0.08507137816,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","延平鄉"
"臺東縣第七選區","江堅壽",100,9,1141.39,90,83.72,"卑南族",1,1,1,0,0,0,0,0,1.691294571,2,4,14517,563.350095,2,8.507137816,0.08507137816,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","長濱鄉"
"臺東縣第七選區","江堅壽",100,9,1141.39,100,93.02,"卑南族",1,1,1,0,0,0,0,0,1.691294571,2,4,14517,563.350095,2,8.507137816,0.08507137816,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","長濱鄉"
"臺東縣第七選區","江堅壽",100,9,1141.39,50,46.51,"卑南族",1,1,1,0,0,0,0,0,1.691294571,2,4,14517,563.350095,2,8.507137816,0.08507137816,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","海端鄉"
"臺東縣第七選區","江堅壽",100,9,1141.39,99,92.09,"卑南族",1,1,1,0,0,0,0,0,1.691294571,2,4,14517,563.350095,2,8.507137816,0.08507137816,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","臺東市"
"臺東縣第七選區","江堅壽",100,9,1141.39,100,93.02,"卑南族",1,1,1,0,0,0,0,0,1.691294571,2,4,14517,563.350095,2,8.507137816,0.08507137816,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","臺東市"
"臺東縣第七選區","江堅壽",100,9,1141.39,100,93.02,"卑南族",1,1,1,0,0,0,0,0,1.691294571,2,4,14517,563.350095,2,8.507137816,0.08507137816,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","臺東市"
"臺東縣第七選區","江堅壽",100,9,1141.39,100,93.02,"卑南族",1,1,1,0,0,0,0,0,1.691294571,2,4,14517,563.350095,2,8.507137816,0.08507137816,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","臺東市"
"臺東縣第七選區","江堅壽",100,9,1141.39,100,93.02,"卑南族",1,1,1,0,0,0,0,0,1.691294571,2,4,14517,563.350095,2,8.507137816,0.08507137816,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","臺東市"
"臺東縣第十一選區","余忠義",100,15,1881.85,20,18.6,"布農族",1,1,2,0,0,0,0,0,1.086597938,1,5,4620,0,2,9.940880327,0.09940880327,0.01,"海端鄉、鹿野鄉、關山鎮、池上鄉","臺東市"
"臺東縣第十一選區","余忠義",100,15,1881.85,99,92.09,"布農族",1,1,2,0,0,0,0,0,1.086597938,1,5,4620,0,2,9.940880327,0.09940880327,0.01,"海端鄉、鹿野鄉、關山鎮、池上鄉","臺東市"
"臺東縣第十一選區","余忠義",100,15,1881.85,150,139.53,"布農族",1,1,2,0,0,0,0,0,1.086597938,1,5,4620,0,2,9.940880327,0.09940880327,0.01,"海端鄉、鹿野鄉、關山鎮、池上鄉","臺東市"
"臺東縣第十一選區","余忠義",100,15,1881.85,20,18.6,"布農族",1,1,2,0,0,0,0,0,1.086597938,1,5,4620,0,2,9.940880327,0.09940880327,0.01,"海端鄉、鹿野鄉、關山鎮、池上鄉","臺東市"
"臺東縣第十一選區","余忠義",100,15,1881.85,20,18.6,"布農族",1,1,2,0,0,0,0,0,1.086597938,1,5,4620,0,2,9.940880327,0.09940880327,0.01,"海端鄉、鹿野鄉、關山鎮、池上鄉","臺東市"
"臺東縣第一選區","吳景槐",100,19,1319.99,96,89.3,"漢族",1,1,0,0,0,0,0,0,0.708331474,10,2,116401,0,0,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","池上鄉"
"臺東縣第一選區","吳景槐",100,19,1319.99,250,232.56,"漢族",1,1,0,0,0,0,0,0,0.708331474,10,2,116401,0,0,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","卑南鄉"
"臺東縣第一選區","吳景槐",100,19,1319.99,50,46.51,"漢族",1,1,0,0,0,0,0,0,0.708331474,10,2,116401,0,0,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","東河鄉"
"臺東縣第一選區","吳景槐",100,19,1319.99,48,44.65,"漢族",1,1,0,0,0,0,0,0,0.708331474,10,2,116401,0,0,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","鹿野鄉"
"臺東縣第十二選區","宋賢一",100,10,742.32,200,186.05,"排灣族",1,1,2,0,0,0,0,0,1.997206704,1,5,3573,0,2,10.25811566,0.1025811566,0.01,"金峰鄉、太麻里鄉","大武鄉"
"臺東縣第十二選區","宋賢一",100,10,742.32,100,93.02,"排灣族",1,1,2,0,0,0,0,0,1.997206704,1,5,3573,0,2,10.25811566,0.1025811566,0.01,"金峰鄉、太麻里鄉","大武鄉"
"臺東縣第十二選區","宋賢一",100,10,742.32,96,89.3,"排灣族",1,1,2,0,0,0,0,0,1.997206704,1,5,3573,0,2,10.25811566,0.1025811566,0.01,"金峰鄉、太麻里鄉","成功鎮"
"臺東縣第十二選區","宋賢一",100,10,742.32,19,17.67,"排灣族",1,1,2,0,0,0,0,0,1.997206704,1,5,3573,0,2,10.25811566,0.1025811566,0.01,"金峰鄉、太麻里鄉","成功鎮"
"臺東縣第十二選區","宋賢一",100,10,742.32,100,93.02,"排灣族",1,1,2,0,0,0,0,0,1.997206704,1,5,3573,0,2,10.25811566,0.1025811566,0.01,"金峰鄉、太麻里鄉","長濱鄉"
