id,id2,q0,q1,q2,q3,q4,q5,q6,q7,q7_14,q7_14en,q8,q9,q10,q11_1,q11_2,q11_3,q11_4,q11_5,q11_6,q12,q13,q14,q15,q16_1,q16_2,q17,q18,q18_24,q18_24en,q19,q20,q21_1,q21_2,q21_3,q22_1,q22_2,q22_3,q23,q24,q25,q26_1,q26_2,q26_3,q26_4,q26_5,q26_6,q27_1,q27_2,q27_3,q27_4,q27_5,q27_6,q28_1,q28_2,q28_3,q28_4,q28_5,q28_6,q29_1,q29_2,q29_3,q29_4,q29_5,q29_6,q30_1,q30_2,q30_3,q30_4,q30_5,q30_6,q30_7,q31_1,q31_2,q31_3,q31_4,q31_5,q32_1,q32_2,q32_3,q32_4,q32_5,q33_1,q33_2,q33_3,q33_4,q33_5,q34,q34_6,q34_6en,q35,q36,q37_1,q37_2,q38,q39_1,q39_2,q39_3,q39_4,q39_5,q39_6,q39_7,q40_1,q40_2,q40_3,q40_4,q40_5,q41_1,q41_2,q41_3,q42,q43,q44,q45,q46,q47,q48,q49,q50,q51,q52,q53,q54_1,q54_2,q54_3,q54_4,q54_5,q54_6,q54_7,q55,q56,q57,q58,q59,q60,q61,q62,q63,q63en,q64_1,q64_2,q64_3,q64_4,q64_5,q65,q66,q67,q68,q68en,q69_1,q69_2,q69_3,q69_4,q69_5,q69_6,q69_7,q69_8,q69_9,q69_10,q69_11,q69_12,q70_1,q70_2,q70_3,q71_1,q71_2,q71_3,q71_4,q71_5,q72_1,q72_2,q72_3,q72_4,q72_5,q72_6,q72_7,q72_8,q72_9,q72_10,q73,q74,q75,q76_1,q76_2,q76_3,q76_4,q76_5,q77_1,q77_2,q77_3,q77_4,q77_5,q78_1,q78_2,q78_3,q78_4,q78_5,q79_1,q79_2,q79_2_2,q79_2_2en,q79_3,q79_3_3,q79_3_3en,q79_4,q79_4_2,q79_4_2en,q80_1,q80_1_3,q80_1_3en,q80_2,q80_2_3,q80_2_3en,q80_3,q80_3_3,q80_3_3en,q80_4,q80_4_3,q80_4_3en,q81_1,q81_2,q81_2_2,q81_2_2en,q81_3,q81_3_4,q81_3_4en,q82_1,q82_2,q82_2_3,q82_2_3en,q82_3,q82_3_3,q82_3_3en,q82_4,q83_1,q83_2,q83_3,q84_1,q84_2,q84_3,q84_4,q84_5,q84_6,q84_7,q85_1,q85_2,q85_3,q85_4,q85_5,q85_6,q86_1,q86_2,q86_3,q86_4,q86_5,q87_1,q87_2,q87_3,q88,q89_1,q89_2,q89_3,q89_4,q89_5,q89_6,q89_7,q89_8,q89_9,q89_10,q89_10en,q90,q91_1,q91_2,q91_3,q91_4,q91_5,q91_6,q91_7,q91_8,q91_9,q91_10,q91_10en,q92,q93_1,q93_2,q93_3,q93_4,q93_5,q93_6,q93_7,q93_8,q93_9,q93_10,q93_10en,q94,q95,q96,q97,q98,q99,q100,q101,q102,q103,q104,q105,q106,q107,q108,q109,q110,q111,q112,q113,q114,q115,q116,q116_4,q116_4en,q117,q118,q119,q120,q121,q122,q123,q124,q125,q126,q127,q128,q129,q130_1,q130_2,q131,q132,q133,q134,q135,q136,q137,q138,q139_1,q139_2,q139_3,q139_4,q139_5,q140,q141,q142_1,q142_2,q142_3,q142_4,q142_5,q142_6,q142_6en,q143,q144,q145_1,q145_2,q145_3,q145_4,q145_5,q145_6,q145_6en,q146,q147_1,q147_2,q147_3,q147_4,q147_5,q148_1,q148_2,q148_3,q148_4,q148_5,q149_1,q149_2,q149_3,q150_1,q150_2,q150_3,q151_1,q151_2,q151_3,q152,q153,q154,q155,weight
20180387,"0571",0,1,1,1988,1,2,3,7,".",".",,,,,,,,,,,1,1,0,2,7,2,19,".",".",,".",4,9,4.75,6,9,6.75,,4,1,5,3,4,5,5,5,5,4,4,5,6,4,5,5,5,5,5,4,2,3,1,4,6,5,1,3,4,2,4,1,3,4,2,4,3,3,5,3,2,4,3,5,4,3,4,3,2,".",".",5,3,3,4,,3,4,4,3,3,4,5,0,0,1,0,0,3,4,3,1,1,1,1,2,1,2,3,3,2,3,1,2,2,3,5,5,3,4,0,,2,2,3,2,3,0,"人的個性態度並非電腦可簡易判讀","Personal traits can't be determined by a computer system.",2,1,3,2,3,2,4,0,".",".",5,5,5,4,5,4,4,4,4,3,3,3,4,3,3,4,5,4,3,4,6,6,5,5,6,5,5,5,4,4,1,2,5,5,5,5,4,4,5,3,5,4,4,6,6,4,5,6,2,,".",".",,".",".",1,".",".",1,".",".",2,".",".",2,".",".",,".",".",1,1,".",".",,".",".",0,,".",".",2,".",".",1,2,3,2,4,5,4,5,4,6,3,4,4,2,4,4,4,5,4,5,3,3,4,2,4,4,1,1,1,1,1,1,1,0,0,".",".",2,1,1,0,0,0,0,0,0,0,".",".",2,1,1,0,0,0,0,0,0,0,".",".",0,,3,3,4,3,6,1,4,4,2,4,1,2,4,4,1,5,1,1,,1,1,".",".",1,1,6,,,,,,,,,,,,,4,8,3,0,3,0,0,1,,,,,,1,2,1,1,0,0,0,"機密文件","Secret document",1,2,1,0,0,0,0,".",".",6,3,3,3,4,3,3,3,3,4,2,5,5,5,5,5,5,4,4,2,1,1,1,2,.94
20180388,"0846",0,1,0,1968,1,2,3,3,".",".",,,,,,,,,,,0,,0,1,5,2,10,".",".",,".",8,2,8.166666667,8,2,8.166666667,,4,4,5,5,6,4,5,6,6,6,6,6,6,5,4,5,5,6,6,6,6,5,2,3,4,1,3,4,5,5,4,3,2,4,4,3,5,4,5,4,3,3,2,6,5,4,5,5,1,".",".",4,5,4,5,,3,4,4,3,3,4,4,1,0,0,1,0,3,4,4,1,1,1,1,2,1,1,3,4,4,2,1,4,2,3,2,4,5,3,0,,2,2,3,3,2,1,"應該會比較客觀","Objectivity",2,2,3,3,3,4,3,1,"各項統計報表、溫濕度感控","Statistical analysis",4,5,5,6,6,5,5,6,6,5,5,5,5,5,4,4,5,5,6,6,4,5,6,6,5,5,6,5,3,6,3,4,1,4,3,4,5,6,4,5,4,5,6,4,3,3,3,4,1,1,".",".",2,".",".",,".",".",2,".",".",,".",".",,".",".",2,".",".",0,,".",".",3,".",".",1,2,".",".",,".",".",,1,2,1,2,3,3,2,3,3,2,4,4,4,4,4,4,6,6,6,5,5,3,2,4,4,1,1,1,1,1,1,0,0,0,".",".",4,1,1,1,0,1,1,0,0,0,".",".",4,1,1,0,0,1,1,0,0,0,".",".",1,2,4,4,2,1,1,2,1,1,2,1,2,1,1,1,1,5,1,0,0,,,".",".",1,1,1,1,2,1,1,1,2,1,2,2,2,2,0,2,4,3,2,3,0,2,2,,,,,,1,2,1,1,0,0,0,".",".",1,2,1,1,0,0,0,".",".",7,4,4,3,4,4,3,2,2,3,2,3,3,3,4,6,5,2,3,1,1,1,1,1,1.11
20180389,"0436",0,1,0,1985,6,2,4,2,".",".",,,,,,,,,,,0,,0,2,7,2,19,".",".",,".",2,7,2.583333333,6,6,6.5,,4,5,5,3,5,2,5,6,5,5,4,4,4,3,5,5,6,6,4,4,3,1,5,4,2,6,2,1,3,5,7,0,3,5,2,4,5,4,5,3,3,4,5,5,4,3,5,4,1,".",".",5,3,3,5,,3,5,3,1,3,5,4,0,0,1,1,0,4,2,3,1,1,1,1,2,1,1,3,4,4,3,2,5,2,1,3,3,1,1,0,,1,1,2,2,3,0,"無法判斷個人特質","Personal traits can't be determined by a computer system.",3,1,3,1,3,2,5,1,"為民服務資訊提供","Information providing",4,5,4,5,6,4,5,6,5,4,3,4,4,4,2,4,5,4,4,5,5,5,4,5,6,6,5,5,3,4,2,1,6,5,5,5,5,5,4,3,6,4,5,6,6,5,4,5,1,1,".",".",1,".",".",,".",".",1,".",".",2,".",".",2,".",".",,".",".",0,,".",".",2,".",".",0,,".",".",2,".",".",0,2,2,2,3,4,4,4,3,5,3,4,2,1,4,4,4,5,4,5,3,3,4,2,4,4,1,1,0,0,1,1,1,0,0,".",".",3,1,1,0,0,0,0,0,0,0,".",".",2,1,1,0,0,0,0,0,0,0,".",".",1,5,3,3,3,2,2,1,2,1,2,2,2,2,1,1,1,4,1,1,,2,1,".",".",1,1,6,,,,,,,,,,,0,0,4,7,2,1,3,0,1,1,,,,,,1,1,0,0,0,1,0,".",".",1,3,1,1,0,0,1,".",".",7,2,2,1,2,1,5,2,2,5,3,5,2,2,4,6,5,4,4,3,1,1,1,1,.99
20180390,"0638",0,1,1,1986,5,2,4,8,".",".",,,,,,,,,,,0,,0,2,7,1,13,".",".",,".",2,4,2.333333333,4,8,4.666666667,,4,3,5,5,5,3,5,5,2,5,2,3,2,4,5,5,5,5,4,4,2,1,4,3,6,5,5,2,6,7,8,0,3,2,2,5,1,1,4,2,2,4,4,6,1,1,1,1,3,".",".",4,2,1,1,,4,4,3,4,3,3,4,0,0,1,0,0,3,3,3,1,1,2,1,2,1,3,3,4,3,2,1,2,2,4,5,5,1,4,0,,2,2,3,3,2,1,"客觀的分析","Objectivity",2,1,2,2,2,3,5,1,"數據分析、彙整資料","Data analysis",2,5,5,5,4,3,2,3,2,3,3,3,2,3,5,5,5,4,4,4,4,4,2,3,4,4,3,6,3,2,6,8,2,4,4,4,2,2,4,2,5,3,4,6,4,5,5,3,2,,".",".",,".",".",1,".",".",2,".",".",,".",".",,".",".",2,".",".",0,,".",".",1,".",".",1,2,".",".",,".",".",,3,3,3,5,6,6,5,5,5,3,3,2,2,4,4,4,5,5,5,4,3,5,2,3,4,1,1,1,0,0,0,1,0,0,".",".",2,0,1,0,0,0,0,0,0,0,".",".",1,0,0,0,0,0,0,0,0,0,".",".",0,,4,4,2,3,2,1,3,3,2,1,3,2,3,3,1,5,7,0,1,1,1,".",".",1,1,6,,,,,,,,,,,,,3,5,2,0,3,0,1,1,,,,,,1,3,1,1,1,1,1,".",".",0,,,,,,,".",".",7,2,2,3,2,2,3,2,3,2,1,4,3,3,3,3,3,4,4,2,2,,,,.94
20180391,"0852",0,1,1,1983,6,1,3,6,".",".",,,,,,,,,,,0,,0,1,2,1,19,".",".",,".",4,3,4.25,4,3,4.25,,4,5,5,5,5,4,5,6,5,5,5,5,5,4,5,5,5,5,4,3,5,6,2,3,1,4,5,6,4,1,5,5,2,3,2,5,3,4,3,3,2,5,3,5,2,4,3,3,2,".",".",3,2,3,2,,6,6,6,5,4,5,5,0,0,1,0,0,4,4,4,1,1,1,3,2,1,1,2,3,3,2,2,4,5,3,5,5,2,4,0,,2,2,3,3,2,1,"客觀性","Objectivity",1,3,3,3,3,4,4,1,"寫公文","Automated official document writing and responsing",5,5,5,5,6,5,5,5,6,5,4,4,5,5,2,6,6,4,4,5,3,6,5,5,4,6,5,6,2,4,2,4,6,4,6,6,5,5,2,2,4,5,5,5,4,5,5,5,2,,".",".",,".",".",1,".",".",2,".",".",,".",".",,".",".",2,".",".",0,,".",".",2,".",".",0,,".",".",2,".",".",0,1,1,1,3,4,2,2,2,4,3,4,2,1,4,4,4,5,5,5,5,4,4,1,4,4,1,1,1,0,1,0,1,0,0,".",".",1,0,0,0,0,0,0,0,0,0,".",".",1,0,0,0,0,0,0,0,0,0,".",".",0,,3,2,3,3,2,10,1,1,4,4,1,4,1,2,2,5,1,0,0,,,".",".",1,1,7,,,,,,,,,,,,,2,8,2,1,3,0,1,1,,,,,,0,,,,,,,".",".",0,,,,,,,".",".",5,5,6,5,6,5,5,3,3,5,3,4,3,4,6,6,6,5,5,5,1,1,1,1,1.02
20180392,"0656",0,1,1,1993,6,2,3,2,".",".",,,,,,,,,,,0,,0,2,6,1,10,".",".",,".",2,8,2.666666667,2,8,2.666666667,,4,4,5,4,4,5,4,5,5,4,4,5,4,3,4,4,4,3,3,3,1,2,5,3,6,4,2,2,2,2,4,3,2,4,3,5,4,3,4,3,2,4,4,4,4,4,4,4,3,".",".",5,3,3,4,,4,4,4,4,4,4,4,1,0,1,0,0,2,3,2,3,1,1,1,2,1,1,2,2,3,2,1,4,3,3,4,5,3,4,0,,3,1,3,3,3,1,"公正","Fairness",2,2,3,2,3,3,4,1,"資料建置","Data processing",5,5,5,5,5,5,6,6,6,5,5,5,5,4,5,6,6,5,4,4,3,5,4,4,5,3,3,4,3,4,2,5,10,4,6,6,4,5,4,4,6,4,4,6,5,5,5,6,2,,".",".",,".",".",1,".",".",1,".",".",1,".",".",2,".",".",,".",".",1,1,".",".",,".",".",1,2,".",".",,".",".",,4,4,4,6,6,6,6,6,6,5,3,2,2,3,3,2,5,5,5,5,5,4,2,4,2,1,0,1,0,1,0,1,0,0,".",".",2,1,1,0,0,0,0,0,0,0,".",".",1,0,0,0,0,0,0,0,0,0,".",".",0,,4,2,3,2,1,10,4,4,2,1,4,2,4,1,4,4,1,0,0,,,".",".",1,1,7,,,,,,,,,,,,,4,7,3,1,2,,1,1,,,,,,1,1,0,0,0,0,1,".",".",0,,,,,,,".",".",8,5,4,4,4,4,5,4,5,5,4,5,5,3,5,5,5,3,3,3,2,,,,.94
20180393,"0960",0,1,1,1992,6,2,4,3,".",".",,,,,,,,,,,0,,0,2,7,1,1,".",".",,".",3,0,3,3,0,3,,4,4,5,5,5,4,5,5,4,4,4,4,3,2,3,3,4,4,4,4,1,2,3,4,5,6,2,2,2,2,7,2,5,1,4,3,1,4,1,1,1,6,6,5,1,6,3,1,2,".",".",5,3,1,1,,4,4,2,3,3,3,4,1,0,1,0,0,3,2,3,2,1,2,2,1,1,1,1,2,3,2,2,4,4,4,4,5,4,4,0,,2,2,2,3,2,0,"人品無法判斷","Personal traits can't be determined by a computer system.",2,2,2,2,3,4,4,1,"沒意見","No comment",2,4,2,4,2,2,5,5,5,2,2,2,3,3,5,4,4,3,4,4,4,4,4,4,5,6,5,6,2,2,6,2,5,4,4,4,4,4,5,5,5,3,5,2,3,6,5,3,2,,".",".",,".",".",1,".",".",1,".",".",2,".",".",2,".",".",,".",".",1,1,".",".",,".",".",1,2,".",".",,".",".",,4,3,3,5,6,6,6,3,6,4,4,1,1,4,4,4,4,3,6,3,3,3,1,3,4,1,1,1,0,1,1,1,0,0,".",".",2,1,0,1,0,1,0,0,0,0,".",".",2,1,1,0,0,1,0,0,0,0,".",".",0,,4,2,2,3,10,2,2,1,2,2,2,2,1,3,1,4,1,0,1,1,2,".",".",1,2,7,,,,,,,,,,,,,1,6,2,1,2,,1,3,,,,,,1,2,1,0,0,0,0,".",".",0,,,,,,,".",".",8,3,4,4,4,4,4,1,4,5,4,4,5,4,5,5,5,4,3,1,1,1,1,1,.94
20180394,"0756",0,1,0,1990,6,1,3,2,".",".",,,,,,,,,,,0,,0,1,2,1,1,".",".",,".",5,2,5.166666667,5,2,5.166666667,,4,4,4,3,3,3,4,5,4,4,4,3,3,3,4,5,6,5,3,3,5,4,1,2,3,6,1,0,1,2,2,0,1,4,1,4,4,3,4,3,2,4,4,6,4,4,4,3,1,".",".",3,2,4,4,,4,6,4,5,3,5,5,0,0,1,0,0,3,4,3,1,1,2,1,2,3,2,3,4,3,3,1,5,3,3,5,5,2,2,0,,1,1,3,3,3,1,"可排除面試官個人偏好","Exclude subjective consciousness",3,1,2,2,3,3,4,1,"民眾申請資料","Application case of people",3,4,3,4,4,4,6,5,5,3,1,4,4,4,3,3,5,4,4,1,4,6,3,3,4,5,3,5,1,3,2,1,5,3,5,6,1,1,1,1,6,1,4,6,4,4,3,3,2,,".",".",,".",".",1,".",".",3,"手術後要求醫院告知孕婦已引產，但實際上將其送往孤兒院","The hospital was required to inform the pregnant woman that the labor had been induced, but was actually sent to an orphanage",2,".",".",2,".",".",,".",".",1,1,".",".",,".",".",0,,".",".",2,".",".",1,1,1,1,2,4,4,4,3,2,2,2,1,1,4,4,4,4,3,6,1,1,3,1,4,2,1,1,1,0,0,0,1,0,0,".",".",1,0,0,0,0,0,0,0,0,0,".",".",1,0,0,0,0,0,0,0,0,0,".",".",0,,3,3,2,3,2,1,3,3,2,3,3,2,1,3,3,5,2,0,0,,,".",".",1,1,6,,,,,,,,,,,,,91,8,2,1,3,0,1,1,,,,,,0,,,,,,,".",".",0,,,,,,,".",".",6,3,4,3,3,4,4,4,4,5,3,6,6,6,6,6,6,4,3,3,2,,,,1.11
20180395,"0812",0,1,1,1988,1,1,3,3,".",".",,,,,,,,,,,0,,0,2,6,1,12,".",".",,".",0,9,.75,3,7,3.583333333,,4,3,5,4,5,3,5,5,4,4,4,4,4,3,4,4,4,4,3,4,6,4,1,2,3,5,4,4,5,4,4,4,5,4,1,5,4,3,4,3,2,5,6,5,4,4,4,4,1,".",".",4,4,3,4,,4,4,4,4,4,3,4,0,0,0,1,0,3,3,3,1,1,1,1,2,1,1,2,3,3,3,1,4,2,2,2,5,2,2,0,,2,1,2,2,3,0,"沒有考慮到人性、情感面","Dehumanization",1,1,1,2,1,1,3,1,"數據統計分析","Statistical analysis",3,3,3,4,3,3,4,4,5,3,2,4,4,4,3,5,5,3,3,4,4,4,4,4,4,4,4,4,4,3,1,2,6,4,4,4,4,3,4,4,5,4,4,5,4,4,3,4,1,1,".",".",1,".",".",,".",".",1,".",".",2,".",".",1,".",".",,".",".",0,,".",".",2,".",".",0,,".",".",2,".",".",0,2,2,3,4,4,4,4,6,4,3,2,2,2,2,3,3,4,4,4,3,3,4,2,4,2,1,1,1,0,0,0,0,0,0,".",".",1,0,0,0,0,0,0,0,0,0,".",".",1,0,0,0,0,0,0,0,0,0,".",".",0,,2,2,2,2,2,8,1,3,3,3,3,1,1,3,3,6,1,98,98,,,".",".",1,1,2,,,,,,,,,,,0,30,4,5,3,0,2,,1,1,,,,,,0,,,,,,,".",".",1,2,1,0,0,1,0,".",".",6,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,.94
20180396,"0503",0,1,1,1991,6,2,3,2,".",".",,,,,,,,,,,0,,0,2,6,2,19,".",".",,".",0,7,.5833333333,3,7,3.583333333,,4,4,6,3,5,2,5,5,5,5,4,4,2,2,6,6,6,5,3,3,6,5,1,4,2,3,0,0,0,0,0,0,0,4,1,5,5,2,5,3,3,3,1,4,2,2,4,4,1,".",".",1,1,3,2,,3,3,3,5,3,3,5,0,1,1,0,0,4,2,2,1,1,1,1,2,1,1,2,3,2,3,2,2,2,1,4,5,2,2,0,,2,1,2,2,3,0,"一個人好不好相處不是電腦可以判斷的","Personal traits can't be determined by a computer system.",3,1,1,1,3,2,4,1,"指引民眾方向","Guide the people",5,5,4,5,5,5,5,5,3,4,3,3,3,3,3,5,5,4,3,4,3,5,5,5,2,5,4,5,3,2,7,2,6,5,4,6,5,4,6,3,6,5,4,5,2,4,4,6,2,,".",".",,".",".",1,".",".",2,".",".",,".",".",,".",".",2,".",".",0,,".",".",3,".",".",1,1,".",".",,".",".",,3,2,1,2,2,2,2,2,5,2,2,1,1,4,4,4,4,3,5,3,3,3,2,3,4,0,0,1,0,0,0,1,0,0,".",".",3,0,1,0,0,0,0,0,0,0,".",".",2,0,1,0,0,0,0,0,0,0,".",".",0,,1,3,4,3,12,1,4,1,1,3,4,2,4,1,4,2,1,0,0,,,".",".",1,1,1,2,1,1,2,2,2,1,1,1,2,0,30,4,7,3,0,2,,1,1,,,,,,0,,,,,,,".",".",0,,,,,,,".",".",5,5,5,5,5,5,5,5,4,5,5,6,6,6,5,3,5,5,5,5,2,,,,.94
20180399,"0570",0,1,1,1991,6,2,3,1,".",".",,,,,,,,,,,0,,0,1,1,1,14,".",".",,".",3,3,3.25,3,3,3.25,,4,6,6,4,4,5,6,6,5,4,3,4,5,3,5,5,5,5,5,5,4,2,3,1,5,6,0,0,0,0,0,0,0,4,1,5,4,4,6,3,3,4,4,4,4,4,4,4,1,".",".",4,2,3,3,,5,6,3,5,1,4,4,1,0,1,0,0,3,3,3,1,1,2,1,2,3,2,3,4,3,3,1,3,3,5,5,5,1,4,0,,2,2,3,3,3,0,"無法確定程式能判斷EQ","Personal traits can't be determined by a computer system.",3,1,3,3,3,3,3,1,"不清楚","I din't know",5,5,3,4,4,4,4,4,4,4,4,4,4,4,3,2,5,2,2,2,5,5,5,5,5,5,5,5,5,5,8,6,5,4,6,6,4,4,5,3,4,3,3,5,3,5,5,5,2,,".",".",,".",".",1,".",".",3,"暗中資助幫他繳罰款","Secretly subsidize to help her pay the fine",2,".",".",2,".",".",,".",".",1,1,".",".",,".",".",0,,".",".",1,".",".",1,2,2,2,3,3,3,3,3,3,3,2,2,2,4,4,4,3,3,3,3,3,5,4,3,2,1,1,1,1,0,0,0,0,0,".",".",1,0,0,0,0,0,0,0,0,0,".",".",1,0,0,0,0,0,0,0,0,0,".",".",0,,3,3,3,3,1,2,3,3,3,3,3,2,2,1,1,4,9,98,98,,,".",".",1,1,1,91,91,91,2,2,1,1,1,1,91,0,10,2,5,2,0,2,,1,4,,,,,,1,1,1,1,0,0,1,".",".",0,,,,,,,".",".",10,5,5,3,4,3,4,2,3,4,3,5,5,6,6,6,6,3,3,2,2,,,,1.02
20180402,"0506",0,1,1,1976,1,2,4,2,".",".",,,,,,,,,,,1,3,1,2,9,2,19,".",".",,".",1,1,1.083333333,20,0,20,,1,2,5,3,5,1,5,5,5,5,3,4,4,2,4,4,4,4,2,2,5,6,4,3,2,1,0,0,1,1,3,1,3,5,3,4,4,3,5,3,2,4,4,5,3,4,4,3,2,".",".",5,2,3,2,,4,2,1,2,1,2,3,0,1,0,0,0,3,3,4,2,1,2,3,2,1,1,2,3,3,3,2,3,2,3,4,5,2,4,0,,2,1,3,2,3,0,"無法審視出應徵人個人價值觀","Personal traits can't be determined by a computer system.",2,1,2,1,3,4,4,1,"訓練","Training",4,5,3,4,4,2,4,4,4,3,2,3,2,2,6,6,6,3,2,2,4,6,4,3,6,6,5,6,5,3,2,1,6,4,6,4,3,2,2,2,2,2,2,5,2,5,4,6,1,1,".",".",1,".",".",,".",".",1,".",".",1,".",".",1,".",".",,".",".",1,1,".",".",,".",".",1,2,".",".",,".",".",,3,4,4,5,6,4,4,4,6,1,2,2,2,2,3,2,3,3,4,3,4,5,2,2,2,1,0,0,0,1,0,0,0,0,".",".",2,1,1,0,0,0,0,0,0,0,".",".",1,0,0,0,0,0,0,0,0,0,".",".",1,2,3,3,3,2,2,7,1,4,2,1,1,2,97,1,1,5,1,0,0,,,".",".",1,1,1,2,1,2,2,2,1,1,1,1,2,0,30,3,7,4,1,3,0,1,3,,,,,,0,,,,,,,".",".",0,,,,,,,".",".",8,4,5,4,3,3,3,3,3,5,3,4,4,3,5,5,5,4,3,2,1,1,2,,.94
20180408,"0691",0,1,0,1992,6,2,4,9,".",".",,,,,,,,,,,0,,0,2,6,1,16,".",".",,".",1,7,1.583333333,1,7,1.583333333,,4,4,5,3,3,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,6,3,4,2,1,5,0,6,3,2,2,7,4,3,5,4,3,4,2,2,5,5,2,3,4,4,3,1,".",".",2,1,4,3,,4,4,4,4,4,4,4,0,0,0,1,0,3,3,2,2,2,1,2,2,1,1,3,4,3,3,1,5,5,2,2,4,2,4,0,,2,3,4,2,4,0,"面試仍能看出一個人的具體個性與應對能力","Personal traits can't be determined by a computer system.",3,1,3,3,3,3,5,0,".",".",5,5,4,5,5,5,4,4,4,4,4,3,5,5,4,4,4,3,3,3,5,5,4,4,6,5,5,5,4,4,1,5,6,5,5,5,5,5,3,3,5,5,5,6,4,4,4,4,2,,".",".",,".",".",1,".",".",1,".",".",2,".",".",2,".",".",,".",".",1,1,".",".",,".",".",0,,".",".",2,".",".",1,3,3,3,3,5,5,5,5,5,5,3,4,2,3,3,3,5,5,5,4,4,5,1,4,3,1,1,1,0,1,0,1,0,0,".",".",2,1,0,0,0,0,0,0,0,0,".",".",3,1,0,0,0,0,0,0,0,0,".",".",1,2,4,2,4,2,2,1,1,1,2,1,3,2,1,1,1,4,2,1,,2,1,".",".",2,1,1,1,1,1,2,2,2,1,1,1,2,1,0,1,8,4,1,3,1,1,2,,,,,,1,1,1,1,0,1,0,".",".",0,,,,,,,".",".",8,4,4,3,4,3,5,5,3,5,4,5,5,5,5,5,5,4,3,3,1,1,1,1,.99
20180409,"0676",0,1,0,1979,1,2,3,2,".",".",,,,,,,,,,,0,,0,2,7,1,18,".",".",,".",10,1,10.08333333,10,1,10.08333333,,4,6,5,4,5,3,5,6,6,5,6,6,5,4,6,6,5,5,5,6,6,5,4,3,1,2,6,4,6,4,5,6,7,6,3,2,5,5,5,4,5,2,3,5,5,4,6,4,1,".",".",5,2,4,3,,3,3,5,2,4,3,5,0,0,1,0,0,3,4,3,1,1,1,2,2,1,2,2,4,3,3,1,3,5,2,5,5,2,3,0,,2,3,3,2,3,0,"人類的接觸與溝通有電腦程式無法取代的邏輯性，以及情感面的思索，當然某些工作(例如搬運、駕駛、文書整理等)取代性高，也可用程式篩選出人選，但某些研發性工作可能無法用這樣來決定","Personal traits can't be determined by a computer system.",2,1,2,3,3,4,4,1,"數據統計、公文文書處理、民眾申請業務收件及初步審核、開車。","Statistical analysis、official document、application case of people、driving",5,6,5,6,5,6,6,5,5,6,4,4,5,4,4,6,5,3,4,4,5,5,4,4,5,4,6,6,3,5,2,6,1,6,5,5,4,4,6,4,6,4,4,6,6,5,4,6,2,,".",".",,".",".",1,".",".",1,".",".",1,".",".",2,".",".",,".",".",0,,".",".",1,".",".",0,,".",".",2,".",".",0,2,2,1,3,5,3,5,3,3,2,4,2,2,4,2,3,5,5,5,3,4,5,1,4,4,0,1,0,0,1,0,0,0,0,".",".",2,0,1,0,0,0,0,0,0,0,".",".",2,0,1,0,0,0,0,0,0,0,".",".",1,4,3,2,3,2,10,2,2,1,1,1,2,2,1,1,1,4,1,1,,20,2,".",".",1,1,7,,,,,,,,,,,,,4,8,2,0,3,0,1,1,,,,,,1,2,1,0,0,0,0,".",".",1,2,1,0,0,0,0,".",".",6,1,2,2,2,2,3,2,2,2,1,2,1,2,4,5,5,5,5,1,1,1,1,1,.99
20180410,"0911",0,1,1,1993,6,2,3,3,".",".",,,,,,,,,,,0,1,0,2,6,2,19,".",".",,".",1,2,1.166666667,1,8,1.666666667,,2,3,5,3,5,3,5,5,5,5,3,4,4,3,4,4,4,4,3,4,3,2,1,4,5,6,5,5,5,5,5,5,5,2,2,5,2,4,6,5,5,5,5,5,2,5,2,2,1,".",".",5,2,5,5,,4,4,4,4,3,4,4,1,0,0,0,0,3,3,3,2,1,1,2,1,1,1,2,3,2,3,2,4,4,2,2,5,4,2,0,,2,2,3,2,3,0,"無",".",2,2,2,1,3,4,4,0,".",".",3,4,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,4,4,4,5,3,5,5,5,5,5,5,5,2,1,5,3,5,5,5,5,5,5,5,5,5,3,3,5,5,5,1,1,".",".",2,".",".",,".",".",2,".",".",,".",".",,".",".",2,".",".",0,,".",".",2,".",".",0,,".",".",2,".",".",0,2,2,1,4,4,4,5,4,5,3,2,2,2,3,3,3,4,4,4,5,5,5,5,3,2,1,1,0,0,1,0,0,0,0,".",".",2,1,1,0,0,1,0,0,0,0,".",".",2,1,0,0,0,0,0,0,0,0,".",".",0,,2,2,2,2,1,5,2,4,1,1,1,1,1,1,1,3,1,0,0,,,".",".",2,2,1,1,1,1,1,1,1,1,1,2,2,2,45,2,7,4,2,2,,1,1,,,,,,0,,,,,,,".",".",1,2,0,0,0,0,1,".",".",6,4,4,4,4,4,4,2,3,3,3,3,4,4,5,5,5,3,4,3,1,1,1,2,.94
